"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","activityTypeID","activity","activityMean","activitySigma"
"1","1","2018","7","5","16","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","911172",\N,\N
"1","1","2018","7","5","16","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","832475",\N,\N
"1","1","2018","7","5","16","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1050370",\N,\N
"1","1","2018","7","5","16","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","152168",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","124569",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8765.91",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","798901",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","729899",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","920948",\N,\N
"1","1","2018","7","5","15","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","133418",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","116118",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8171.2",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","744701",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","680382",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","858467",\N,\N
"1","1","2018","7","5","14","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","124367",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","115346",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8116.85",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","739748",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","675854",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","852758",\N,\N
"1","1","2018","7","5","13","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","123539",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","108782",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7654.98",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","697653",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","637397",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","804233",\N,\N
"1","1","2018","7","5","12","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","116509",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","99918.9",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7031.25",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","640808",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","585463",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","738704",\N,\N
"1","1","2018","7","5","11","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","107016",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","100620",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7080.56",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","645303",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","589568",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","743886",\N,\N
"1","1","2018","7","5","10","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","107767",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","121707",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8564.49",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","780545",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","713129",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","899788",\N,\N
"1","1","2018","7","5","9","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","130352",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","139346",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","9805.72",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","893666",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","816480",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1030190",\N,\N
"1","1","2018","7","5","8","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","149244",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","91952.2",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","6470.64",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","589718",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","538782",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","679806",\N,\N
"1","1","2018","7","5","7","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","98483.8",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","37005.8",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2604.09",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","237329",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","216831",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","273586",\N,\N
"1","1","2018","7","5","6","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","39634.4",\N,\N
"1","1","2018","7","5","5","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","13997.2",\N,\N
"1","1","2018","7","5","5","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","984.978",\N,\N
"1","1","2018","7","5","5","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","89768.2",\N,\N
"1","1","2018","7","5","5","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","82014.9",\N,\N
"1","1","2018","7","5","5","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","103482",\N,\N
