"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2018","7","5","24","48","48015",\N,\N,"175",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0736974",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00211815",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.000169903",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0163345",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0105489",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0109372",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"174",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00540783",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.159932",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0218897",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.42217",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.242116",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.203761",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"173",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.0994011",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.909667",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.122287",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.52188",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.46282",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.2603",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"172",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.615571",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.73965",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.325294",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.4743",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.05591",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.76829",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"171",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.33021",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.15062",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.155098",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.05982",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.76546",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50447",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"170",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.733733",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40948",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.18759",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.10999",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.40344",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.10447",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"169",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0293",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"168",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.541",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9.41278",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"120.101",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"67.5207",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"46.3635",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"124",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"65.6",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"595.513",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"57.8894",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"888.889",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"531.985",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"374.589",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"123",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"366.539",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"99.252",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9.64823",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"148.148",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"88.6644",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"62.4315",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"122",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"61.0898",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"34.8412",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.64243",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"50.9319",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"29.4102",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"20.4391",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"121",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"25.1022",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"119",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"801.036",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.4002",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1069.78",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"630.336",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"437.174",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"118",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"446.847",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"53.0715",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.83473",\N,\N
